adm0_id,adm0_name,adm1_id,adm1_name,mkt_id,mkt_name,cm_id,cm_name,cur_id,cur_name,pt_id,pt_name,um_id,um_name,mp_month,mp_year,mp_price_RMB
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,1,2013,1.728
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,2,2013,1.68
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,3,2013,1.68
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,4,2013,1.68
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,5,2013,1.639992
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,6,2013,1.68
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,7,2013,1.672008
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,8,2013,1.68
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,9,2013,1.728
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,10,2013,1.728
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,11,2013,1.824
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,12,2013,1.824
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,1,2014,1.807992
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,2,2014,1.824
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,3,2014,1.824
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,4,2014,2.064
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,5,2014,2.16
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,6,2014,2.304
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,7,2014,2.304
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,8,2014,2.320008
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,9,2014,2.304
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,10,2014,2.304
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,11,2014,2.304
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,12,2014,2.304
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,1,2015,2.176008
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,2,2015,2.16
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,3,2015,2.208
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,4,2015,2.208
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,5,2015,2.208
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,6,2015,2.16
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,7,2015,2.208
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,8,2015,2.496
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,9,2015,2.16
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,10,2015,2.064
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,11,2015,2.064
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,12,2015,2.064
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,1,2016,2.032008
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,2,2016,1.92
